Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
28,1.0,0.0,0.0,402.0,8.0,44.0,1283.0,0.1,18.40004,0.0,0.0,257.90901374816895,,,,,,,,,,,,,,,,,,,,,5.3309057935808974,5.9357907942914325,18.20186567456589,0.3983655495717124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1.0,0.0,0.0,432.0,9.0,30.0,1313.0,0.1,14.368639999999997,0.0,0.0,261.27961683273315,,,,,,,,,,,,,,,,,,,,,4.546430098296697,4.550380706461869,14.260754344986728,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1.0,0.0,0.0,482.0,10.0,50.0,1363.0,0.1,24.77776000000001,0.0,0.0,266.2770493030548,,,,,,,,,,,,,,,,,,,,,8.256825823555305,7.462570898399774,24.413721738577646,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1.0,0.0,0.0,523.0,11.0,41.0,1404.0,0.1,27.427360000000004,0.0,0.0,270.4593527317047,,,,,,,,,,,,,,,,,,,,,10.033148314762963,8.910705065354758,27.070114077134903,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1.0,0.0,0.0,563.0,12.0,40.0,1444.0,0.1,27.797320000000003,0.0,0.0,274.47677397727966,,,,,,,,,,,,,,,,,,,,,11.12083253254999,9.17178739084971,27.407273839102373,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1.0,0.0,0.0,667.0,13.0,104.0,1548.0,0.1,41.896620000000034,0.0,0.0,284.8056755065918,,,,,,,,,,,,,,,,,,,,,17.5845835393956,9.194984263452547,40.14807932246848,0.49920059999989996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1.0,0.0,0.0,714.0,14.0,47.0,1595.0,0.1,29.463340000000002,0.0,0.0,289.65761375427246,,,,,,,,,,,,,,,,,,,,,10.800926259346616,9.490090494360432,29.013694841799467,0.40008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1.0,0.0,0.0,752.0,15.0,38.0,1633.0,0.1,23.147280000000002,0.0,0.0,293.62918615341187,,,,,,,,,,,,,,,,,,,,,8.154453456129227,7.796456144223458,22.883154193900694,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1.0,0.0,0.0,789.0,16.0,37.0,1670.0,0.1,22.900740000000013,0.0,0.0,297.6481204032898,,,,,,,,,,,,,,,,,,,,,8.30631785935936,7.414761785127845,22.638660922387555,0.40008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1.0,0.0,0.0,814.0,17.0,25.0,1695.0,0.1,14.329659999999995,0.0,0.0,300.40146708488464,,,,,,,,,,,,,,,,,,,,,5.154975408893073,4.943309143400138,14.229229845238304,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1.0,0.0,0.0,848.0,18.0,34.0,1729.0,0.1,17.426900000000003,0.0,0.0,303.8070750236511,,,,,,,,,,,,,,,,,,,,,5.319483545125886,5.832867740973136,17.280581441767815,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1.0,0.0,0.0,879.0,19.0,31.0,1760.0,0.1,14.290719999999995,0.0,0.0,307.0347819328308,,,,,,,,,,,,,,,,,,,,,4.323964693792472,4.840185274686514,14.185032975410282,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1.0,0.0,0.0,916.0,20.0,37.0,1797.0,0.1,14.763539999999992,0.0,0.0,310.8110990524292,,,,,,,,,,,,,,,,,,,,,4.309745524726989,4.6909577709720836,14.633331445143948,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2.0,0.0,0.0,79.0,1.0,79.0,1876.0,0.1,48.570280000000025,0.0,0.0,461.1104681491852,,,,,,,,,,,,,,,,,,,,,18.510611758084142,14.23400680678338,47.202299066946196,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2.0,0.0,0.0,174.0,2.0,95.0,1971.0,0.1,70.23900000000009,0.0,0.0,470.55462670326233,,,,,,,,,,,,,,,,,,,,,33.140231622029724,21.15995962358329,67.22506089263155,0.39964008008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2.0,0.0,0.0,209.0,3.0,35.0,2006.0,0.1,18.519040000000004,0.0,0.0,474.2460103034973,,,,,,,,,,,,,,,,,,,,,6.557097410364372,6.170777064814208,18.326175615693018,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2.0,0.0,0.0,250.0,4.0,41.0,2047.0,0.1,24.996900000000004,0.0,0.0,478.4750831127167,,,,,,,,,,,,,,,,,,,,,9.176245839847901,8.206286189282531,24.669989229035075,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2.0,0.0,0.0,341.0,5.0,91.0,2138.0,0.1,68.7387600000001,0.0,0.0,487.4053213596344,,,,,,,,,,,,,,,,,,,,,25.564031358537818,22.218002492094193,66.5454575159474,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2.0,0.0,0.0,371.0,6.0,30.0,2168.0,0.1,16.650240000000004,0.0,0.0,490.4595127105713,,,,,,,,,,,,,,,,,,,,,5.859548390557246,5.586725105422303,16.507451944720774,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2.0,0.0,0.0,402.0,7.0,31.0,2199.0,0.1,14.486659999999999,0.0,0.0,493.7797565460205,,,,,,,,,,,,,,,,,,,,,4.447239535262365,4.777665226203721,14.37753626940942,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2.0,0.0,0.0,471.0,8.0,69.0,2268.0,0.1,47.665160000000036,0.0,0.0,500.6577353477478,,,,,,,,,,,,,,,,,,,,,17.72200533900409,15.647746211978774,46.53536582789869,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2.0,0.0,0.0,505.0,9.0,34.0,2302.0,0.1,13.572919999999996,0.0,0.0,504.19850158691406,,,,,,,,,,,,,,,,,,,,,3.3725833857753305,4.231701825371285,13.485209097870284,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2.0,0.0,0.0,556.0,10.0,51.0,2353.0,0.1,33.47552000000001,0.0,0.0,509.54206371307373,,,,,,,,,,,,,,,,,,,,,14.220633728147003,10.484066486948738,32.81586659719228,0.39987991999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2.0,0.0,0.0,586.0,11.0,30.0,2383.0,0.1,15.184879999999996,0.0,0.0,512.6734566688538,,,,,,,,,,,,,,,,,,,,,4.9370547768258,5.237820814892134,15.066887063936035,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2.0,0.0,0.0,702.0,12.0,116.0,2499.0,0.1,97.70094000000007,0.0,0.0,524.1421654224396,,,,,,,,,,,,,,,,,,,,,41.98962794885869,30.20363663874068,93.01608230646303,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2.0,0.0,0.0,733.0,13.0,31.0,2530.0,0.1,19.228220000000004,0.0,0.0,527.6540842056274,,,,,,,,,,,,,,,,,,,,,6.667985417916418,6.3887411549686295,19.05961261766731,0.29958044003974005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2.0,0.0,0.0,767.0,14.0,34.0,2564.0,0.1,14.103079999999997,0.0,0.0,531.1944687366486,,,,,,,,,,,,,,,,,,,,,4.213398247581937,4.568923172587771,13.987786043883936,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2.0,0.0,0.0,874.0,15.0,107.0,2671.0,0.1,46.42737999999998,0.0,0.0,541.7445087432861,,,,,,,,,,,,,,,,,,,,,14.219483589869148,12.746391374537389,44.99584194392989,0.39884251720139996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2.0,0.0,0.0,967.0,16.0,93.0,2764.0,0.1,71.65466000000002,0.0,0.0,550.7905449867249,,,,,,,,,,,,,,,,,,,,,29.049843234712284,22.048878663432085,69.09113776356108,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2.0,0.0,0.0,1007.0,17.0,40.0,2804.0,0.1,21.815100000000008,0.0,0.0,554.9662959575653,,,,,,,,,,,,,,,,,,,,,7.465755124910063,7.2725343819538875,21.55956737017658,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2.0,0.0,0.0,1047.0,18.0,40.0,2844.0,0.1,29.864440000000005,0.0,0.0,559.0346839427948,,,,,,,,,,,,,,,,,,,,,12.13155708566401,9.917489535307714,29.438024327203518,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2.0,0.0,0.0,1181.0,19.0,134.0,2978.0,0.1,107.42156000000016,0.0,0.0,572.275717496872,,,,,,,,,,,,,,,,,,,,,45.02223752556994,31.47233446781731,101.59166190371924,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2.0,0.0,0.0,1234.0,20.0,53.0,3031.0,0.1,31.236780000000003,0.0,0.0,577.6288032531738,,,,,,,,,,,,,,,,,,,,,11.176354871016771,10.203358069150354,30.70581411425049,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,3.0,0.0,0.0,72.0,1.0,72.0,3103.0,0.1,59.52128000000006,0.0,0.0,779.4789535999298,,,,,,,,,,,,,,,,,,,,,25.12492042094324,18.43392311569979,57.827883669146715,0.5001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,3.0,0.0,0.0,113.0,2.0,41.0,3144.0,0.1,19.72718000000001,0.0,0.0,783.6605126857758,,,,,,,,,,,,,,,,,,,,,6.505726965257103,6.215858030534333,19.499424544088097,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,3.0,0.0,0.0,169.0,3.0,56.0,3200.0,0.1,43.15794000000002,0.0,0.0,789.4914240837097,,,,,,,,,,,,,,,,,,,,,18.201498559812865,14.262678828015366,42.223059977545596,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,3.0,0.0,0.0,199.0,4.0,30.0,3230.0,0.1,12.918739999999996,0.0,0.0,792.653240442276,,,,,,,,,,,,,,,,,,,,,3.825063333985454,4.116222195424904,12.829634539424749,0.3986039940447584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,3.0,0.0,0.0,234.0,5.0,35.0,3265.0,0.1,23.18830000000001,0.0,0.0,796.2494578361511,,,,,,,,,,,,,,,,,,,,,8.505388519253085,7.575006497743003,22.936461388141037,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,3.0,0.0,0.0,290.0,6.0,56.0,3321.0,0.1,24.02656000000001,0.0,0.0,802.0011446475983,,,,,,,,,,,,,,,,,,,,,7.208384366531988,7.204006615666964,23.67020721970639,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,3.0,0.0,0.0,351.0,7.0,61.0,3382.0,0.1,23.299080000000018,0.0,0.0,808.3551445007324,,,,,,,,,,,,,,,,,,,,,7.419898878813122,6.492672638123711,22.89222773162792,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,3.0,0.0,0.0,454.0,8.0,103.0,3485.0,0.1,79.6912000000001,0.0,0.0,818.8498115539551,,,,,,,,,,,,,,,,,,,,,33.4116336227305,23.571158081467328,76.40253039511865,0.39960008008000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,3.0,0.0,0.0,499.0,9.0,45.0,3530.0,0.1,27.87744000000001,0.0,0.0,823.4140949249268,,,,,,,,,,,,,,,,,,,,,10.433333792366334,9.15226829711881,27.462838192891102,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,3.0,0.0,0.0,556.0,10.0,57.0,3587.0,0.1,46.51782000000002,0.0,0.0,829.2224221229553,,,,,,,,,,,,,,,,,,,,,19.70060185560715,14.97266847673045,45.48581183208273,0.4997599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,3.0,0.0,0.0,678.0,11.0,122.0,3709.0,0.1,55.97266000000003,0.0,0.0,841.4491455554962,,,,,,,,,,,,,,,,,,,,,22.484491330834818,14.204259452680223,53.33617106359429,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,3.0,0.0,0.0,735.0,12.0,57.0,3766.0,0.1,30.68870000000001,0.0,0.0,847.2006189823151,,,,,,,,,,,,,,,,,,,,,10.85931277269431,9.619304198614339,30.129948939887267,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,3.0,0.0,0.0,852.0,13.0,117.0,3883.0,0.1,100.0885000000001,0.0,0.0,859.0996475219727,,,,,,,,,,,,,,,,,,,,,43.00095314627528,30.033146460317848,95.24778881172044,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,3.0,0.0,0.0,884.0,14.0,32.0,3915.0,0.1,17.79666000000001,0.0,0.0,862.3703804016113,,,,,,,,,,,,,,,,,,,,,5.797047145540177,6.086758925450289,17.646429704321648,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,3.0,0.0,0.0,970.0,15.0,86.0,4001.0,0.1,37.40028000000003,0.0,0.0,870.6629002094269,,,,,,,,,,,,,,,,,,,,,14.5604727726008,9.44804014715132,36.22048408925074,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,3.0,0.0,0.0,1042.0,16.0,72.0,4073.0,0.1,35.4959,0.0,0.0,877.7863233089447,,,,,,,,,,,,,,,,,,,,,12.086249815794831,10.54650842960026,34.69504540903542,0.00016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
